29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
29.000000 	 0.000000 	 0.000000 	 TRUE 
